NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR;PCR;PERC_PCR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
MARESME;21;2020-08-13;2020-08-19;Si;;;243.4456;13;8520.5992;455;3.7037;1;0;1
MARESME;21;2020-08-12;2020-08-18;No;155.869;1.47372;68.1701;301;994.2429;4390;6.8419;17;2;0
MARESME;21;2020-08-12;2020-08-18;Si;;;280.8988;15;8651.6853;462;4.4386;2;0;1
MARESME;21;2020-08-11;2020-08-17;No;133.296;1.35612;58.8845;260;951.4383;4201;6.3119;13;2;0
MARESME;21;2020-08-11;2020-08-17;Si;;;243.4456;13;6292.1348;336;4.7138;2;0;1
MARESME;21;2020-08-10;2020-08-16;No;113.498;1.28828;48.4665;214;892.7803;3942;5.5072;11;4;1
MARESME;21;2020-08-10;2020-08-16;Si;;;243.4456;13;5149.8127;275;4.9587;3;0;1
MARESME;21;2020-08-09;2020-08-15;No;106.329;1.21002;49.8253;220;878.7386;3880;5.7959;14;3;1
MARESME;21;2020-08-09;2020-08-15;Si;;;243.4456;13;4981.2734;266;5.1064;3;0;0
MARESME;21;2020-08-08;2020-08-14;No;100.391;1.21777;47.1076;208;901.1600;3979;5.2056;14;4;1
MARESME;21;2020-08-08;2020-08-14;Si;;;262.1722;14;5524.3445;295;4.9808;3;0;0
MARESME;21;2020-08-07;2020-08-13;No;91.7505;1.21292;40.9927;181;889.8360;3929;4.4725;13;7;1
MARESME;21;2020-08-07;2020-08-13;Si;;;262.1722;14;5898.8764;315;4.7619;3;0;0
MARESME;21;2020-08-06;2020-08-12;No;94.8796;1.26949;42.8045;189;896.1774;3957;4.5348;15;7;1
MARESME;21;2020-08-06;2020-08-12;Si;;;449.4382;24;6273.4082;335;7.7966;2;0;0
MARESME;21;2020-08-05;2020-08-11;No;90.1271;1.25141;37.5955;166;855.8642;3779;4.0164;16;8;1
MARESME;21;2020-08-05;2020-08-11;Si;;;430.7116;23;5842.6966;312;7.4205;2;0;0
MARESME;21;2020-08-04;2020-08-10;No;92.9268;1.25477;39.4073;174;883.2681;3900;4.0233;15;8;1
MARESME;21;2020-08-04;2020-08-10;Si;;;411.9850;22;5599.2509;299;7.7778;3;0;0
MARESME;21;2020-08-03;2020-08-09;No;89.6422;1.20306;39.6338;175;876.0208;3868;4.1900;17;5;0
MARESME;21;2020-08-03;2020-08-09;Si;;;430.7116;23;5674.1573;303;8.3942;2;0;0
MARESME;21;2020-08-02;2020-08-08;No;84.2072;1.15112;38.0484;168;880.5504;3888;3.8778;16;5;0
MARESME;21;2020-08-02;2020-08-08;Si;;;430.7116;23;5786.5168;309;8.1851;2;0;0
MARESME;21;2020-08-01;2020-08-07;No;74.3895;1.02644;35.3307;156;861.7526;3805;3.8993;15;4;0
MARESME;21;2020-08-01;2020-08-07;Si;;;411.9850;22;4831.4606;258;9.4421;2;0;0
MARESME;21;2020-07-31;2020-08-06;No;70.6519;1.01947;34.6512;153;882.5887;3897;3.9526;19;3;0
MARESME;21;2020-07-31;2020-08-06;Si;;;411.9850;22;4513.1086;241;10.0000;3;0;0
MARESME;21;2020-07-30;2020-08-05;No;68.3663;1.02327;31.9335;141;854.5053;3773;3.7854;18;3;0
MARESME;21;2020-07-30;2020-08-05;Si;;;56.1797;3;3071.1610;164;2.0690;3;0;1
MARESME;21;2020-07-29;2020-08-04;No;74.1843;1.06349;34.4248;152;884.4005;3905;3.9557;16;2;1
MARESME;21;2020-07-29;2020-08-04;Si;;;131.0861;7;4119.8501;220;3.6082;2;0;1
MARESME;21;2020-07-28;2020-08-03;No;73.7604;1.07133;34.6512;153;871.9442;3850;3.8729;15;2;1
MARESME;21;2020-07-28;2020-08-03;Si;;;131.0861;7;5168.5393;276;2.8112;1;0;1
MARESME;21;2020-07-27;2020-08-02;No;75.4181;1.0954;34.8777;154;854.9583;3775;3.8618;13;2;1
MARESME;21;2020-07-27;2020-08-02;Si;;;112.3595;6;4887.6404;261;2.5751;1;0;1
MARESME;21;2020-07-26;2020-08-01;No;74.7338;1.12622;35.1042;155;880.0974;3886;4.0380;12;2;1
MARESME;21;2020-07-26;2020-08-01;Si;;;112.3595;6;4812.7340;257;2.6316;1;0;1
MARESME;21;2020-07-25;2020-07-31;No;80.4712;1.20039;37.1425;164;893.0067;3943;4.0386;11;2;1
MARESME;21;2020-07-25;2020-07-31;Si;;;112.3595;6;4831.4606;258;2.6316;1;0;1
MARESME;21;2020-07-24;2020-07-30;No;81.9885;1.23134;34.6512;153;860.6202;3800;3.9327;11;1;1
MARESME;21;2020-07-24;2020-07-30;Si;;;112.3595;6;4737.8277;253;2.6906;0;0;1
MARESME;21;2020-07-23;2020-07-29;No;81.3323;1.27799;34.8777;154;895.2715;3953;3.7278;12;1;1
MARESME;21;2020-07-23;2020-07-29;Si;;;112.3595;6;4981.2734;266;2.5424;0;0;0
MARESME;21;2020-07-22;2020-07-28;No;81.2853;1.30512;35.3307;156;869.9059;3841;3.9797;12;1;0
MARESME;21;2020-07-22;2020-07-28;Si;;;37.4531;2;4026.2172;215;1.0811;0;0;0
MARESME;21;2020-07-21;2020-07-27;No;78.137;1.33208;34.1983;151;862.6585;3809;4.0657;13;1;0
MARESME;21;2020-07-21;2020-07-27;Si;;;37.4531;2;3014.9812;161;1.5385;0;0;0
MARESME;21;2020-07-20;2020-07-26;No;77.0426;1.31851;33.9718;150;881.4563;3892;4.0548;12;1;0
MARESME;21;2020-07-20;2020-07-26;Si;;;37.4531;2;3071.1610;164;1.5267;1;0;0
MARESME;21;2020-07-19;2020-07-25;No;73.7235;1.3179;31.2541;138;829.1396;3661;3.7556;11;1;0
MARESME;21;2020-07-19;2020-07-25;Si;;;37.4531;2;3127.3408;167;1.4925;1;0;0
MARESME;21;2020-07-18;2020-07-24;No;69.3002;1.29657;29.8952;132;781.5791;3451;3.8336;11;1;0
MARESME;21;2020-07-18;2020-07-24;Si;;;56.1797;3;2921.3483;156;1.5748;1;0;0
MARESME;21;2020-07-17;2020-07-23;No;73.4961;1.37507;31.9335;141;777.0495;3431;4.0561;6;0;0
MARESME;21;2020-07-17;2020-07-23;Si;;;56.1797;3;2846.4419;152;1.6000;1;0;0
MARESME;21;2020-07-16;2020-07-22;No;69.2848;1.43625;28.7628;127;757.1193;3343;3.6174;3;0;0
MARESME;21;2020-07-16;2020-07-22;Si;;;56.1797;3;2977.5280;159;1.4925;1;0;0
MARESME;21;2020-07-15;2020-07-21;No;68.0439;1.58128;26.9510;119;743.3041;3282;3.3115;4;0;0
MARESME;21;2020-07-15;2020-07-21;Si;;;37.4531;2;2734.0823;146;0.7874;2;0;0
MARESME;21;2020-07-14;2020-07-20;No;67.9299;1.74383;24.4597;108;726.3182;3207;3.0488;3;0;0
MARESME;21;2020-07-14;2020-07-20;Si;;;37.4531;2;2921.3483;156;0.7246;2;0;0
MARESME;21;2020-07-13;2020-07-19;No;66.6581;1.83952;24.4597;108;692.5728;3058;3.2323;3;0;0
MARESME;21;2020-07-13;2020-07-19;Si;;;18.7265;1;3202.2471;171;0.0000;2;0;0
MARESME;21;2020-07-12;2020-07-18;No;67.5245;1.88702;24.6862;109;711.5970;3142;3.1465;5;0;0
MARESME;21;2020-07-12;2020-07-18;Si;;;18.7265;1;3127.3408;167;0.0000;2;0;0
MARESME;21;2020-07-11;2020-07-17;No;64.8066;1.88256;23.5538;104;701.4055;3097;3.0646;5;0;0
MARESME;21;2020-07-11;2020-07-17;Si;;;0.0000;0;3520.5992;188;0.0000;2;0;0
MARESME;21;2020-07-10;2020-07-16;No;62.3453;2.11754;21.5155;95;646.5976;2855;2.8954;4;0;0
MARESME;21;2020-07-10;2020-07-16;Si;;;0.0000;0;3445.6928;184;0.0000;2;0;0
MARESME;21;2020-07-09;2020-07-15;No;60.5118;2.24525;19.4771;86;589.7513;2604;3.0135;4;0;0
MARESME;21;2020-07-09;2020-07-15;Si;;;0.0000;0;2940.0749;157;0.0000;2;0;0
MARESME;21;2020-07-08;2020-07-14;No;53.0962;2.23278;16.0800;71;559.4031;2470;2.7277;3;0;0
MARESME;21;2020-07-08;2020-07-14;Si;;;0.0000;0;2996.2546;160;0.0000;1;0;0
MARESME;21;2020-07-07;2020-07-13;No;45.3001;2.10546;14.4946;64;536.0758;2367;2.4059;4;0;0
MARESME;21;2020-07-07;2020-07-13;Si;;;18.7265;1;2827.7153;151;0.7143;1;0;0
MARESME;21;2020-07-06;2020-07-12;No;36.9051;2.03689;11.7769;52;532.6786;2352;1.9366;4;0;0
MARESME;21;2020-07-06;2020-07-12;Si;;;18.7265;1;2528.0898;135;0.8065;0;0;1
MARESME;21;2020-07-05;2020-07-11;No;33.3127;1.93539;11.0974;49;512.2955;2262;1.8764;2;0;0
MARESME;21;2020-07-05;2020-07-11;Si;;;18.7265;1;2659.1760;142;0.7634;0;0;1
MARESME;21;2020-07-04;2020-07-10;No;29.6854;1.8461;10.8709;48;498.0273;2199;1.9267;2;0;0
MARESME;21;2020-07-04;2020-07-10;Si;;;18.7265;1;2434.4569;130;0.8403;0;0;1
MARESME;21;2020-07-03;2020-07-09;No;21.5845;1.51277;7.9267;35;504.8217;2229;1.4946;2;0;0
MARESME;21;2020-07-03;2020-07-09;Si;;;18.7265;1;2340.8239;125;0.8696;0;0;1
MARESME;21;2020-07-02;2020-07-08;No;18.8787;1.36651;7.4738;33;502.3304;2218;1.5985;2;0;0
MARESME;21;2020-07-02;2020-07-08;Si;;;18.7265;1;2640.4494;141;0.7692;0;0;2
MARESME;21;2020-07-01;2020-07-07;No;17.1093;1.39898;7.7002;34;478.5501;2113;1.3820;2;0;0
MARESME;21;2020-07-01;2020-07-07;Si;;;18.7265;1;2696.6292;144;0.7634;0;0;2
MARESME;21;2020-06-30;2020-07-06;No;16.9068;1.4085;7.0208;31;486.0239;2146;1.4742;3;0;0
MARESME;21;2020-06-30;2020-07-06;Si;;;0.0000;0;2846.4419;152;0.0000;0;0;2
MARESME;21;2020-06-29;2020-07-05;No;14.8822;1.39811;6.3414;28;479.6825;2118;1.2981;3;0;0
MARESME;21;2020-06-29;2020-07-05;Si;;;0.0000;0;3052.4344;163;0.0000;0;0;2
MARESME;21;2020-06-28;2020-07-04;No;14.6332;1.40461;6.1149;27;483.0797;2133;1.3360;4;0;0
MARESME;21;2020-06-28;2020-07-04;Si;;;0.0000;0;3052.4344;163;0.0000;0;0;2
MARESME;21;2020-06-27;2020-07-03;No;14.3529;1.44032;5.2090;23;485.7975;2145;1.1840;4;0;0
MARESME;21;2020-06-27;2020-07-03;Si;;;0.0000;0;3052.4344;163;0.0000;0;0;2
MARESME;21;2020-06-26;2020-07-02;No;14.5712;1.36889;6.3414;28;502.3304;2218;1.1939;4;0;0
MARESME;21;2020-06-26;2020-07-02;Si;;;0.0000;0;3277.1535;175;0.0000;1;0;2
MARESME;21;2020-06-25;2020-07-01;No;14.4981;1.14313;6.3414;28;499.8391;2207;0.9648;4;0;0
MARESME;21;2020-06-25;2020-07-01;Si;;;0.0000;0;3146.0674;168;0.0000;1;0;1
MARESME;21;2020-06-24;2020-06-30;No;9.6833;0.890747;4.5295;20;443.2194;1957;0.9799;3;0;0
MARESME;21;2020-06-24;2020-06-30;Si;;;18.7265;1;2790.2621;149;0.8547;1;0;1
MARESME;21;2020-06-23;2020-06-29;No;8.46481;0.812515;4.9825;22;411.9653;1819;1.1730;1;0;0
MARESME;21;2020-06-23;2020-06-29;Si;;;37.4531;2;2790.2621;149;1.7699;1;0;1
MARESME;21;2020-06-22;2020-06-28;No;8.42422;0.808619;4.3031;19;389.7703;1721;1.1853;3;0;0
MARESME;21;2020-06-22;2020-06-28;Si;;;37.4531;2;2378.2771;127;2.0619;1;0;0
MARESME;21;2020-06-21;2020-06-27;No;8.41757;0.825935;4.3031;19;382.0701;1687;1.2117;2;0;0
MARESME;21;2020-06-21;2020-06-27;Si;;;37.4531;2;2247.1910;120;2.1739;2;0;0
MARESME;21;2020-06-20;2020-06-26;No;9.9744;0.937046;4.7560;21;377.9934;1669;1.2953;3;0;0
MARESME;21;2020-06-20;2020-06-26;Si;;;37.4531;2;2116.1048;113;2.2727;2;0;0
MARESME;21;2020-06-19;2020-06-25;No;11.9765;1.17514;4.3031;19;351.0424;1550;1.8789;3;0;0
MARESME;21;2020-06-19;2020-06-25;Si;;;37.4531;2;3127.3408;167;1.4706;1;0;0
MARESME;21;2020-06-18;2020-06-24;No;14.2313;1.42812;6.3414;28;351.2689;1551;2.0280;3;0;1
MARESME;21;2020-06-18;2020-06-24;Si;;;37.4531;2;3127.3408;167;1.4815;1;0;0
MARESME;21;2020-06-17;2020-06-23;No;15.9136;1.56145;6.3414;28;426.4599;1883;1.7992;3;0;1
MARESME;21;2020-06-17;2020-06-23;Si;;;18.7265;1;3857.6779;206;0.5952;2;0;0
MARESME;21;2020-06-16;2020-06-22;No;16.0405;1.77063;5.4354;24;437.7839;1933;1.4698;3;0;1
MARESME;21;2020-06-16;2020-06-22;Si;;;0.0000;0;4194.7565;224;0.0000;2;0;0
MARESME;21;2020-06-15;2020-06-21;No;16.6489;1.88492;6.1149;27;460.2053;2032;1.4046;2;0;1
MARESME;21;2020-06-15;2020-06-21;Si;;;0.0000;0;4456.9288;238;0.0000;3;0;1
MARESME;21;2020-06-14;2020-06-20;No;16.9392;1.96825;5.8884;26;471.7558;2083;1.3165;2;0;1
MARESME;21;2020-06-14;2020-06-20;Si;;;0.0000;0;4531.8352;242;0.0000;2;0;1
MARESME;21;2020-06-13;2020-06-19;No;16.3065;2.0;5.8884;26;486.9298;2150;1.2794;2;0;1
MARESME;21;2020-06-13;2020-06-19;Si;;;0.0000;0;4794.0074;256;0.0000;2;0;2
MARESME;21;2020-06-12;2020-06-18;No;15.1417;1.71429;5.8884;26;502.1039;2217;1.0585;3;0;1
MARESME;21;2020-06-12;2020-06-18;Si;;;0.0000;0;3651.6853;195;0.0000;2;0;2
MARESME;21;2020-06-11;2020-06-17;No;11.2949;1.42491;3.6236;16;505.2746;2231;0.8964;5;0;0
MARESME;21;2020-06-11;2020-06-17;Si;;;0.0000;0;3689.1385;197;0.0000;2;0;2
MARESME;21;2020-06-10;2020-06-16;No;9.8929;1.24804;3.8501;17;503.2363;2222;0.8920;6;1;1
MARESME;21;2020-06-10;2020-06-16;Si;;;0.0000;0;3726.5917;199;0.0000;1;0;2
MARESME;21;2020-06-09;2020-06-15;No;8.73941;0.964704;3.6236;16;511.8425;2260;0.7703;8;2;1
MARESME;21;2020-06-09;2020-06-15;Si;;;18.7265;1;4082.3970;218;0.6993;2;0;2
MARESME;21;2020-06-08;2020-06-14;No;6.28811;0.793276;2.7177;12;497.1214;2195;0.5900;7;3;1
MARESME;21;2020-06-08;2020-06-14;Si;;;18.7265;1;4194.7565;224;0.7246;1;0;1
MARESME;21;2020-06-07;2020-06-13;No;5.71068;0.700419;2.7177;12;497.5744;2197;0.5882;7;3;1
MARESME;21;2020-06-07;2020-06-13;Si;;;18.7265;1;4194.7565;224;0.7194;1;0;2
MARESME;21;2020-06-06;2020-06-12;No;6.96755;0.87899;2.2647;10;486.2504;2147;0.5979;8;5;3
MARESME;21;2020-06-06;2020-06-12;Si;;;18.7265;1;4007.4906;214;0.7576;1;0;1
MARESME;21;2020-06-05;2020-06-11;No;10.4843;1.4028;2.9442;13;495.5360;2188;0.6244;9;5;3
MARESME;21;2020-06-05;2020-06-11;Si;;;37.4531;2;4438.2022;237;1.3072;1;0;1
MARESME;21;2020-06-04;2020-06-10;No;13.9997;1.6267;4.3031;19;505.5011;2232;0.9000;7;5;3
MARESME;21;2020-06-04;2020-06-10;Si;;;56.1797;3;5767.7902;308;1.1561;1;0;1
MARESME;21;2020-06-03;2020-06-09;No;15.0892;1.70833;4.0766;18;503.2363;2222;0.9556;6;4;2
MARESME;21;2020-06-03;2020-06-09;Si;;;56.1797;3;5880.1498;314;1.7045;1;0;4
MARESME;21;2020-06-02;2020-06-08;No;16.6147;1.78929;5.4354;24;488.0622;2155;1.1899;6;3;2
MARESME;21;2020-06-02;2020-06-08;Si;;;56.1797;3;5524.3445;295;1.1696;0;0;4
MARESME;21;2020-06-01;2020-06-07;No;17.1558;1.80357;5.2090;23;474.2470;2094;1.2245;6;3;2
MARESME;21;2020-06-01;2020-06-07;Si;;;56.1797;3;5393.2584;288;1.1765;0;0;4
MARESME;21;2020-05-31;2020-06-06;No;17.9444;1.76071;5.4354;24;484.4386;2139;1.2538;7;3;2
MARESME;21;2020-05-31;2020-06-06;Si;;;56.1797;3;5393.2584;288;1.1834;1;0;5
MARESME;21;2020-05-30;2020-06-05;No;15.1515;1.42341;5.6619;25;494.6301;2184;1.2764;5;1;0
MARESME;21;2020-05-30;2020-06-05;Si;;;56.1797;3;5430.7116;290;1.1696;2;0;5
MARESME;21;2020-05-29;2020-06-04;No;9.4376;0.886616;4.5295;20;465.1879;2054;0.9963;4;1;0
MARESME;21;2020-05-29;2020-06-04;Si;;;56.1797;3;5486.8913;293;1.1494;3;0;6
MARESME;21;2020-05-28;2020-06-03;No;7.72193;0.741208;4.3031;19;467.4526;2064;0.7800;4;1;0
MARESME;21;2020-05-28;2020-06-03;Si;;;56.1797;3;4194.7565;224;1.9355;3;0;7
MARESME;21;2020-05-27;2020-06-02;No;7.45533;0.700392;4.7560;21;456.5817;2016;0.7563;5;1;0
MARESME;21;2020-05-27;2020-06-02;Si;;;56.1797;3;4775.2808;255;1.4493;3;0;4
MARESME;21;2020-05-26;2020-06-01;No;6.88869;0.724201;3.8501;17;473.5676;2091;0.6270;5;1;0
MARESME;21;2020-05-26;2020-06-01;Si;;;37.4531;2;5486.8913;293;1.7751;4;0;4
MARESME;21;2020-05-25;2020-05-31;No;8.41634;0.774201;4.3031;19;505.0482;2230;0.6391;9;1;0
MARESME;21;2020-05-25;2020-05-31;Si;;;56.1797;3;6535.5805;349;1.5075;4;0;5
MARESME;21;2020-05-24;2020-05-30;No;9.45751;0.888487;4.7560;21;502.1039;2217;0.6917;8;1;0
MARESME;21;2020-05-24;2020-05-30;Si;;;56.1797;3;6498.1273;347;1.5075;3;0;3
MARESME;21;2020-05-23;2020-05-29;No;10.5105;0.928169;4.9825;22;501.1980;2213;0.6426;9;1;0
MARESME;21;2020-05-23;2020-05-29;Si;;;74.9063;4;7490.6367;400;1.9900;2;0;4
MARESME;21;2020-05-22;2020-05-28;No;12.457;0.964966;6.1149;27;532.9051;2353;0.8912;9;1;0
MARESME;21;2020-05-22;2020-05-28;Si;;;93.6329;5;7771.5355;415;2.2936;1;0;3
MARESME;21;2020-05-21;2020-05-27;No;11.3379;0.944558;6.1149;27;548.3057;2421;1.0082;10;2;3
MARESME;21;2020-05-21;2020-05-27;Si;;;93.6329;5;9082.3970;485;1.7544;1;0;2
MARESME;21;2020-05-20;2020-05-26;No;11.9183;0.956803;5.8884;26;567.7829;2507;0.9620;12;2;4
MARESME;21;2020-05-20;2020-05-26;Si;;;355.8052;19;11086.1423;592;5.2356;2;0;2
MARESME;21;2020-05-19;2020-05-25;No;12.1353;0.923836;5.6619;25;553.0617;2442;0.9870;11;2;4
MARESME;21;2020-05-19;2020-05-25;Si;;;411.9850;22;10823.9700;578;6.1765;3;0;2
MARESME;21;2020-05-18;2020-05-24;No;13.6336;0.885264;6.5678;29;548.3057;2421;1.2223;11;2;5
MARESME;21;2020-05-18;2020-05-24;Si;;;430.7116;23;11011.2359;588;7.3482;4;0;2
MARESME;21;2020-05-17;2020-05-23;No;12.231;0.806044;5.8884;26;545.1350;2407;1.1390;12;2;5
MARESME;21;2020-05-17;2020-05-23;Si;;;449.4382;24;12322.0973;658;6.5041;4;0;2
MARESME;21;2020-05-16;2020-05-22;No;11.8439;0.726333;6.3414;28;579.7862;2560;1.1558;11;2;8
MARESME;21;2020-05-16;2020-05-22;Si;;;430.7116;23;13408.2397;716;5.2511;5;0;2
MARESME;21;2020-05-15;2020-05-21;No;11.4922;0.685717;6.7943;30;578.4274;2554;1.2766;12;2;8
MARESME;21;2020-05-15;2020-05-21;Si;;;430.7116;23;14269.6629;762;4.8729;7;0;3
MARESME;21;2020-05-14;2020-05-20;No;11.1851;0.676533;5.8884;26;552.3823;2439;1.2070;14;2;5
MARESME;21;2020-05-14;2020-05-20;Si;;;468.1647;25;15112.3595;807;5.3419;7;0;3
MARESME;21;2020-05-13;2020-05-19;No;13.0868;0.740819;6.5678;29;548.5321;2422;1.4905;15;2;4
MARESME;21;2020-05-13;2020-05-19;Si;;;337.0786;18;16704.1198;892;3.2075;7;0;5
MARESME;21;2020-05-12;2020-05-18;No;14.9598;0.805532;7.4738;33;575.9361;2543;1.4139;15;2;4
MARESME;21;2020-05-12;2020-05-18;Si;;;393.2584;21;20430.7116;1091;3.3816;6;0;6
MARESME;21;2020-05-11;2020-05-17;No;16.5332;0.901246;8.8326;39;594.2809;2624;1.4493;12;2;4
MARESME;21;2020-05-11;2020-05-17;Si;;;486.8913;26;23314.6067;1245;3.6775;5;0;8
MARESME;21;2020-05-10;2020-05-16;No;18.5997;0.966182;9.2856;41;599.7164;2648;1.5164;12;2;5
MARESME;21;2020-05-10;2020-05-16;Si;;;524.3445;28;25205.9925;1346;3.6458;6;0;9
MARESME;21;2020-05-09;2020-05-15;No;20.6355;1.04729;9.9650;44;578.6538;2555;1.7514;15;2;4
MARESME;21;2020-05-09;2020-05-15;Si;;;655.4307;35;26029.9625;1390;4.6332;7;0;11
MARESME;21;2020-05-08;2020-05-14;No;21.3575;1.07162;9.9650;44;592.9220;2618;1.5488;15;2;5
MARESME;21;2020-05-08;2020-05-14;Si;;;655.4307;35;31161.0486;1664;3.4123;6;1;13
MARESME;21;2020-05-07;2020-05-13;No;22.7088;1.1141;10.6445;47;616.9288;2724;1.6103;13;1;6
MARESME;21;2020-05-07;2020-05-13;Si;;;655.4307;35;34288.3895;1831;2.8481;8;1;19
MARESME;21;2020-05-06;2020-05-12;No;22.9286;1.05458;11.0974;49;654.5243;2890;1.7052;10;1;10
MARESME;21;2020-05-06;2020-05-12;Si;;;674.1573;36;39531.8352;2111;2.3433;7;1;20
MARESME;21;2020-05-05;2020-05-11;No;22.1296;0.977115;11.0974;49;659.9598;2914;1.6635;14;2;11
MARESME;21;2020-05-05;2020-05-11;Si;;;580.5243;31;40599.2509;2168;1.8110;8;1;25
MARESME;21;2020-05-04;2020-05-10;No;20.7731;0.873543;9.5121;42;663.8100;2931;1.5221;15;1;11
MARESME;21;2020-05-04;2020-05-10;Si;;;505.6179;27;41423.2209;2212;1.4508;20;1;25
MARESME;21;2020-05-03;2020-05-09;No;19.5777;0.815508;9.9650;44;659.0539;2910;1.6526;15;2;10
MARESME;21;2020-05-03;2020-05-09;Si;;;468.1647;25;42134.8314;2250;1.2987;21;1;30
MARESME;21;2020-05-02;2020-05-08;No;18.0768;0.732262;9.7385;43;652.9390;2883;1.4798;15;2;10
MARESME;21;2020-05-02;2020-05-08;Si;;;411.9850;22;40805.2434;2179;1.1106;24;1;36
MARESME;21;2020-05-01;2020-05-07;No;18.9384;0.679845;9.9650;44;605.8313;2675;1.6871;14;2;9
MARESME;21;2020-05-01;2020-05-07;Si;;;468.1647;25;37322.0973;1993;1.3843;26;0;39
MARESME;21;2020-04-30;2020-05-06;No;18.3348;0.627563;9.7385;43;595.4133;2629;1.8583;13;2;9
MARESME;21;2020-04-30;2020-05-06;Si;;;543.0711;29;38277.1535;2044;1.5566;24;0;36
MARESME;21;2020-04-29;2020-05-05;No;19.2293;0.638386;10.6445;47;546.0409;2411;1.8234;12;2;6
MARESME;21;2020-04-29;2020-05-05;Si;;;449.4382;24;28857.6779;1541;1.7192;24;0;34
MARESME;21;2020-04-28;2020-05-04;No;21.3026;0.671855;11.5504;51;552.8352;2441;2.2499;7;1;8
MARESME;21;2020-04-28;2020-05-04;Si;;;561.7977;30;26573.0337;1419;2.3493;22;0;36
MARESME;21;2020-04-27;2020-05-03;No;25.9913;0.691341;14.2681;63;523.3930;2311;2.5994;5;1;8
MARESME;21;2020-04-27;2020-05-03;Si;;;617.9775;33;22378.2771;1195;3.1280;10;0;37
MARESME;21;2020-04-26;2020-05-02;No;28.0162;0.683443;14.0416;62;517.2780;2284;2.5880;4;0;10
MARESME;21;2020-04-26;2020-05-02;Si;;;617.9775;33;18576.7790;992;3.8150;8;0;35
MARESME;21;2020-04-25;2020-05-01;No;29.6077;0.691695;14.9476;66;526.3372;2324;2.8455;1;0;10
MARESME;21;2020-04-25;2020-05-01;Si;;;692.8838;37;19026.2172;1016;4.2889;3;0;32
MARESME;21;2020-04-24;2020-04-30;No;32.3911;0.708022;17.8918;79;562.3474;2483;3.3702;0;0;13
MARESME;21;2020-04-24;2020-04-30;Si;;;861.4232;46;20636.7041;1102;4.8857;0;0;32
MARESME;21;2020-04-23;2020-04-29;No;35.6121;0.708299;19.4771;86;564.3857;2492;3.5697;0;0;15
MARESME;21;2020-04-23;2020-04-29;Si;;;823.9700;44;16498.1273;881;6.1497;0;0;41
MARESME;21;2020-04-22;2020-04-28;No;36.9766;0.694755;19.4771;86;569.8212;2516;3.6162;0;0;21
MARESME;21;2020-04-22;2020-04-28;Si;;;1535.5805;82;21947.5655;1172;18.6160;0;0;44
MARESME;21;2020-04-21;2020-04-27;No;39.0318;0.694927;20.1566;89;541.5113;2391;3.9115;0;0;19
MARESME;21;2020-04-21;2020-04-27;Si;;;1554.3071;83;22359.5505;1194;18.4898;0;0;43
MARESME;21;2020-04-20;2020-04-26;No;42.7127;0.751373;23.3273;103;569.3682;2514;5.0388;0;0;21
MARESME;21;2020-04-20;2020-04-26;Si;;;1853.9325;99;25000.0000;1335;20.4911;0;0;46
MARESME;21;2020-04-19;2020-04-25;No;47.6989;0.822698;26.9510;119;576.3891;2545;5.6325;0;0;21
MARESME;21;2020-04-19;2020-04-25;Si;;;2116.1048;113;25805.2434;1378;21.4344;0;0;52
MARESME;21;2020-04-18;2020-04-24;No;54.4346;0.924429;27.8569;123;568.0093;2508;5.7936;0;0;19
MARESME;21;2020-04-18;2020-04-24;Si;;;2116.1048;113;24550.5617;1311;22.7848;0;0;53
MARESME;21;2020-04-17;2020-04-23;No;60.9286;1.02291;27.8569;123;532.4521;2351;6.0465;0;0;18
MARESME;21;2020-04-17;2020-04-23;Si;;;5018.7265;268;20917.6029;1117;27.8278;0;0;56
MARESME;21;2020-04-16;2020-04-22;No;69.8589;1.07852;30.8011;136;516.5986;2281;6.5263;0;0;16
MARESME;21;2020-04-16;2020-04-22;Si;;;5486.8913;293;20205.9925;1079;29.7409;0;0;52
MARESME;21;2020-04-15;2020-04-21;No;75.0803;1.06595;33.7453;149;521.1282;2301;7.0256;0;0;9
MARESME;21;2020-04-15;2020-04-21;Si;;;5636.7041;301;17865.1685;954;23.9583;0;0;62
MARESME;21;2020-04-14;2020-04-20;No;78.3094;0.999332;36.0101;159;503.0099;2221;8.0679;0;0;10
MARESME;21;2020-04-14;2020-04-20;Si;;;7453.1835;398;17022.4719;909;35.8491;0;0;68
MARESME;21;2020-04-13;2020-04-19;No;73.3709;0.912573;33.5188;148;457.7141;2021;8.1112;0;0;10
MARESME;21;2020-04-13;2020-04-19;Si;;;7340.8239;392;13801.4981;737;37.7745;0;0;74
MARESME;21;2020-04-12;2020-04-18;No;64.8854;0.832838;31.0276;137;454.5433;2007;7.6068;0;0;11
MARESME;21;2020-04-12;2020-04-18;Si;;;7172.2846;383;13370.7865;714;36.8024;0;0;75
MARESME;21;2020-04-11;2020-04-17;No;62.452;0.77896;31.0276;137;463.1495;2045;8.1250;0;0;18
MARESME;21;2020-04-11;2020-04-17;Si;;;7602.9962;406;13595.5056;726;38.4956;0;0;80
